Time (s),Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),X (hPa),X (rad/s),Y (rad/s),Z (rad/s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),X (µT),Y (µT),Z (µT),Distance (cm)
2023-06-10 19:38:18.200,3.2486023580000003,2.4562742315007,4.012442586595,1.127364702807,,-0.025621089527149997,0.004833660832600001,-0.000599582167699999,,,,,,,,-31.376853182,-24.503303528,-27.356201174,
2023-06-10 19:38:18.300,3.348583183,2.51362173465635,4.151542672186,1.254571354374,,0.04886951996,0.005602713627969999,0.0015348585323000004,,,,,,,,-31.421382904,-24.519195556,-27.375720216,
2023-06-10 19:38:18.400,3.448563833,2.46307410478,3.9588451076055002,1.039273146589945,,0.027458178253,0.071743086906,0.0205083423535,,,,,,,,-31.321453855999998,-24.74209938,-27.23873291,
2023-06-10 19:38:18.500,3.5485445579999997,2.5611121038381452,4.078425082329501,1.272126778944,,0.0087317683731,0.012986300885409998,0.02484484198603,,,,,,,,-31.275923920000004,-24.639734268,-27.275573731999998,
2023-06-10 19:38:18.600,3.648525333,2.570797636425,4.0552458715999995,1.178054324995,,0.020538790060799998,0.033216526126699994,0.0241460265488,,,,,,,,-31.230840683999997,-24.704338075,-27.414825439999998,
2023-06-10 19:38:18.700,3.748506183,2.6089505285495003,4.1379628646225,1.2482018582123,,0.05690896184500001,0.08401123526500001,-0.017933594122,,,,,,,,-31.091484831000002,-24.568005372,-27.406658935000003,
2023-06-10 19:38:18.800,3.8477913187804877,2.5057792149435,4.0230817124205505,0.8835499019095,1011.979294,-0.026791077104,-0.0577781659115,-0.0407435797832,,,,,,,,-30.950815963000004,-24.736388015,-27.306219482,
2023-06-10 19:38:18.900,3.9484676579999998,2.4599184940695,3.985415644936,1.1382141968848,,-0.19731952101,-0.150817602868,-0.059787865914,,,,,,,,-31.11607361,-24.751999474,-27.219830322,
2023-06-10 19:38:19.000,4.048448383,2.4970156274855,4.0932674498272,1.4458084746159998,,-0.0303483400485,-0.0099899228677,0.0192649021519,,,,,,,,-31.387838746,-24.414185908,-27.610003661,
2023-06-10 19:38:19.100,4.148429308,2.603871359296,4.012145547965,1.063351951326,,-0.137725341509,0.059329376366,0.018206550017700003,,,,,,,,-31.500704574999997,-24.276293754,-27.690307617000002,
2023-06-10 19:38:19.200,4.248410883,3.7923795849050004,4.829810127775,1.3131623701395,,-0.62902821598,-0.11463064235610002,0.029229459075,,,,,,,,-31.637556840000002,-23.161480713,-28.712524415,
2023-06-10 19:38:19.300,4.357491244558823,0.42480900520235293,3.4012741131458823,4.295509199794118,,-1.1490152562,-0.7142497258714285,-0.4430786200857143,52.351174,4.915771562,1.6920171975,-1.0,-1.0,9.938788907,9.938788907,7.2232178285714275,-1.1637769422857145,-30.52837263,5.0
2023-06-10 19:38:19.400,4.4549710419999995,-1.6281532516411499,1.485053538871,5.080950671177,,-0.051327576390000004,-0.50257449671,0.0439843946185,,,,,,,,21.24040432,9.2479511261,-31.853753660000002,
2023-06-10 19:38:19.500,4.554946342,-1.318071093098,1.7283256305326797,4.53484078519315,,0.038113892170700006,-0.1134252386159,0.0199867902805,,,,,,,,20.34159317,9.0975898742,-32.417785646,
2023-06-10 19:38:19.600,4.654921542,-1.080677631456,1.6815318839170001,4.71067734798,,0.18537591174600002,-0.09859753772499999,-0.087098139706,,,,,,,,19.776636506,8.9563621522,-32.864050294,
2023-06-10 19:38:19.700,4.754896667,-1.345999880221,1.7421248256344999,4.2693403863275,,0.239053107808,0.14886685795500001,-0.21487261356,,,,,,,,19.824246596000002,8.426605987399999,-32.923937986,
2023-06-10 19:38:19.800,4.854392957714286,-1.6351647062499999,1.8785212901541999,4.1935605006765,1011.981049,-0.0290727104076,-0.020907882410999994,-0.140377495434,52.351174,4.915771562,1.740586758,-1.0,-1.0,9.938788907,9.938788907,20.119857406,8.2360443116,-32.713354494,
2023-06-10 19:38:19.900,4.954846892,-1.5836293355784998,1.82765884633985,4.592400337591149,,-0.081258045893,-0.059364327224,-0.123444714394,,,,,,,,19.840033342,8.7844902038,-32.896118164,
2023-06-10 19:38:20.000,5.054822292,-1.5593845283105,1.7236997666509999,4.3508295225105,,-0.003620358558999999,-0.039921579322,-0.08313087672200001,,,,,,,,19.818599702,9.2086387634,-32.933203124,
2023-06-10 19:38:20.100,5.154797292,-1.5992559317755,1.737293183549,4.440558818225,,-0.065369509346,-0.06858951118296999,-0.0194747918758,,,,,,,,19.610918426,9.4258872986,-32.843383790000004,
2023-06-10 19:38:20.200,5.254772292,-1.41402530532715,1.794035953033,4.453705288636501,,-0.0250220763487,-0.007336840963000001,-0.0392379382623,,,,,,,,19.416757010999998,9.516256713699999,-33.053796385,
2023-06-10 19:38:20.300,5.354747292,-1.5468119622135,1.6814207576370002,4.605170334945,,0.012592988880100001,-0.0153541457371,-0.01572307781191,,,,,,,,19.256058695,9.6978782655,-33.116815187,
2023-06-10 19:38:20.400,5.454722492,-1.4424754155585,1.7519587605744,4.3522527348166005,,-0.031739661468,-0.0278849406166,0.0001890790636000004,,,,,,,,19.439480019,9.7288421631,-33.10446167,
2023-06-10 19:38:20.500,5.554697792000001,-1.4472232376798,1.7900132001795002,4.601249425979001,,-0.04974475782,-0.090743288216,-0.0138277725329,,,,,,,,19.120266342,9.9353694924,-33.218328854999996,
2023-06-10 19:38:20.600,5.654672792,-1.4625594318485,1.6802403655506002,4.598875953497,,-0.023868540487,-0.19495569020999998,0.027743727527599998,,,,,,,,18.758538055,10.107342149299999,-33.360559081000005,
2023-06-10 19:38:20.700,5.7546480959999995,-1.336079940037,1.6803481736156,4.5551757932997,,-0.1596503843648,-0.2074821733,0.048003906384,,,,,,,,18.305612945,10.162107084999999,-33.576483154,
2023-06-10 19:38:20.800,5.855114384146341,-1.084831939254,1.579082219214,4.781330891945,1011.979294,-0.027120614236000002,-0.087437211903,0.083253466343,,,,,,,,17.646074106,10.599750898,-33.827886963000005,
2023-06-10 19:38:20.900,5.9545985,-1.08002893393055,1.5289270836545001,4.635576382638,,-0.03110880907526,-0.11312273665400001,0.077806583792,,,,,,,,17.465380669,10.545880892,-33.97675171,
2023-06-10 19:38:21.000,6.054573899999999,-0.89390155671904,1.54331819235,4.642474489057,,0.013681617937400001,-0.14325912223999998,0.067272270842,,,,,,,,16.934881021000002,10.60270691,-34.179119873000005,
2023-06-10 19:38:21.100,6.154549,-0.8937760169834,1.5598923005525,4.7337940811145005,,0.0361420159233,-0.16067182122999998,0.053917578980000005,,,,,,,,16.550032804,10.587797544,-34.392712401999994,
2023-06-10 19:38:21.200,6.253945459,-0.8322826772428,1.506996501953,4.670055688334,,0.0015013672419999999,-0.128393714133,0.011421007663,52.351174,4.915771562,1.800790787,-1.0,-1.0,9.938788907,9.938788907,16.001193236,10.327056886,-34.75821533,
2023-06-10 19:38:21.300,6.3544996,-0.836798006765,1.56464409877707,4.655075063351,,0.007999816304700001,-0.13987070322,0.00033446478274000056,,,,,,,,15.641554068,10.218228912,-34.94814453,
2023-06-10 19:38:21.400,6.4544749999999995,-0.725825250424,1.5393606798584,4.7760142526349,,-0.0018258988003999998,-0.08437928967200001,-0.0074717821556,,,,,,,,15.309082029999999,10.310572054,-35.130603029999996,
2023-06-10 19:38:21.500,6.5544504,-0.68866338827081,1.5611653856249998,4.646831015518,,-0.005524913407399999,-0.0266671740442,-0.0004873700431000001,,,,,,,,14.941029165999998,10.174271392,-35.207531738,
2023-06-10 19:38:21.600,6.6544257,-0.7044590419928001,1.64728409861299,4.58473417014565,,0.018440754899,-0.017787229781,-0.013250921107499999,,,,,,,,14.849248316,10.104145812199999,-35.355175782,
2023-06-10 19:38:21.700,6.7544008875,-0.81098473507235,1.5761585528483502,4.710523244654,,-0.0443079013384,-0.002575975704232001,0.0023096125574000002,,,,,,,,14.753739547999999,10.168614960000001,-35.420617674,
2023-06-10 19:38:21.800,6.854375875,-0.70278469178535,1.5949683878003,4.5229688031923505,,-0.0186757681876,-0.01834843978181,0.032508815454,,,,,,,,14.955257606,10.26219673,-35.431640627,
2023-06-10 19:38:21.900,6.953084164634146,-0.60877411603355,1.738731145424,4.739068620479999,1011.97052,-0.064974592626,-0.056026398951,0.031223293952999998,,,,,,,,14.725992201,10.322139741,-35.463250734,
2023-06-10 19:38:22.000,7.054326975,-0.6926032275716499,1.70692268697,4.7220812603953,,-0.0205257468846,-0.010912196989900001,0.02866986212251,,,,,,,,14.705209065,10.328741455,-35.49994507,
2023-06-10 19:38:22.100,7.154302575,-0.6964095676323401,1.5927716912795,4.827764859431,,0.010856347998000001,0.0265786570492,0.044203766249,,,,,,,,14.772141074999999,10.33916893,-35.49970703,
2023-06-10 19:38:22.200,7.254278075,-0.62723189017395,1.6681321851835,4.601813243775,,-0.039117626286000004,0.009780288488000001,0.047957244702,,,,,,,,14.831092071,10.203989411,-35.455377196,
2023-06-10 19:38:22.300,7.354253675,-0.68702399714815,1.693122439415,4.6797481791363,,0.0022059266457999994,0.0064172578990399996,0.048551556282,,,,,,,,14.926168727999999,10.168827057,-35.508508302,
2023-06-10 19:38:22.400,7.454229175,-0.7329720097102,1.62179322047755,4.60485964311696,,-0.015995570086400002,-0.0071841903725999995,0.060300974548,,,,,,,,14.923185157,10.219449616,-35.509020993,
2023-06-10 19:38:22.500,7.554204975,-0.784173840709,1.668865484531,4.7324845680465994,,-0.0179086855618,-0.0078391082129,0.10244374945399999,,,,,,,,15.023406220000002,10.170721057,-35.476959229,
2023-06-10 19:38:22.600,7.654180575,-0.85820069455,1.7096518311015,4.6662896429133,,0.006621244177000001,0.061084824801000005,0.09235445,,,,,,,,15.149981594,10.060029603,-35.398315429,
2023-06-10 19:38:22.700,7.754156425,-0.732081990483,1.4678584125739,4.55237699423905,,-0.044255276956,0.11404297130400001,0.063918122639,,,,,,,,15.519886969999998,10.0979736322,-35.252905274,
2023-06-10 19:38:22.800,7.8541325749999995,-0.498867935725,1.4964346325313,4.4753520317445,,-0.162702516465,0.070337422565,0.0396153901945,,,,,,,,15.829284858,10.330943298,-34.775964355999996,
2023-06-10 19:38:22.900,7.953523652439023,-0.492487841343,1.7031244087794999,4.532648137812,1011.952896,-0.19087288231,0.0367490746072,0.0399437257064,,,,,,,,15.91181183,10.942903138,-34.511083984,
2023-06-10 19:38:23.000,8.054084075,-0.7598316114304999,1.93338977846,4.821770118444499,,-0.176416695856,0.030946479372000003,0.11102997028199998,,,,,,,,16.087311172,11.54462738,-34.21484375,
2023-06-10 19:38:23.100,8.154059875,-1.038586515255,1.526908200881,4.649138268409,,-0.134375969703,0.156356517229,0.27734070866,,,,,,,,16.476692198000002,12.024958804,-34.00349121,
2023-06-10 19:38:23.200,8.254035575,-1.269593553215,1.3846706309496501,4.72651251439,,-0.19257913157099998,0.088770708536,0.40471396745000005,,,,,,,,17.199373246,11.991621398,-33.237060545999995,
2023-06-10 19:38:23.300,8.354011575,-1.19285851757,1.0890977316305,4.9744265059645,,-0.156753067666,0.40119229853,0.49350197913000005,,,,,,,,18.114476584,12.055069351,-32.346807862,
2023-06-10 19:38:23.400,8.453987375,-1.6516090721299999,1.7081521956615,3.69902688679,,-0.043288578838999996,0.090030881762,0.58645027279,,,,,,,,19.584102061000003,11.367720033000001,-31.463256836,
2023-06-10 19:38:23.500,8.553963175,-1.164772900865,1.6427564972349997,5.5341699349,,-0.207261474423,0.06748114698150001,0.36701837778,,,,,,,,19.854138373,11.002547835,-30.941326902999997,
2023-06-10 19:38:23.600,8.653939175,-1.4484421190799999,1.963428767145,4.071300600883,,-0.051379744241,0.044353809304499996,0.20878081845000002,,,,,,,,20.27786846,10.857332228999999,-30.300579834,
2023-06-10 19:38:23.700,8.7539152,-1.61631554158,1.971947802145,4.605878900598,,0.1104899131764,-0.0457521095844,0.061742274833,,,,,,,,20.357834626,10.861592862,-29.808551028,
2023-06-10 19:38:23.800,8.853891225,-1.4373081507149998,1.0655040775105,5.6551116971,,-0.22242420092200002,-0.12560074832600002,-0.071860511238,,,,,,,,20.014129447,11.096396256999999,-29.635821532,
2023-06-10 19:38:23.900,8.953969335365853,-0.35838064936835,0.8120399967199999,5.7403492201145,1011.952896,0.17754983213,0.009174333139900001,0.318699224292,,,,,,,,19.939887618,11.360039139,-29.620092773,
2023-06-10 19:38:24.000,9.053843025,0.771918259512,0.9068967450580001,4.031927380265,,0.122047117354,-0.04921344882150001,-0.0007807221259999997,,,,,,,,20.063648606,10.568551253,-29.808270263999997,
2023-06-10 19:38:24.100,9.15259887195122,0.23105308468,0.7993260887410001,4.299718308925,1011.955643,-0.08291620966010001,-0.0396863060023,-0.100466483829,,,,,,,,19.561424444,10.741094968,-29.886407471000002,
2023-06-10 19:38:24.200,9.253795024999999,-0.387546583009,1.4571682990425,4.36624939044,,-0.13384471610999998,0.0220160000982,0.029193048087700003,,,,,,,,18.98775215,11.046408846,-29.807641602,
2023-06-10 19:38:24.300,9.353771025,-0.621058787219,1.8593695319399999,4.891482903778,,-0.050207762890499996,0.110532776826,0.18107272459,,,,,,,,18.50718994,10.932878114000001,-29.411901854,
2023-06-10 19:38:24.400,9.453747025,-0.470695056645,2.06747169588,4.6458953440721995,,0.17874370739,0.41384189128,0.15119637551,,,,,,,,18.274853898,9.8169433604,-28.908410646,
2023-06-10 19:38:24.500,9.553723025,-0.654398149095,2.060478732895,4.261539996030001,,0.0311894476406,0.46044588388,0.098091786165,,,,,,,,18.365657044,8.1580444334,-27.885632324,
2023-06-10 19:38:24.600,9.653699225,-0.76136564317,2.324951059755,4.260639787970001,,-0.10379358082500001,0.41074086726000003,0.33756047189,,,,,,,,18.669972608000002,6.1584106444,-26.669812009999998,
2023-06-10 19:38:24.700,9.753674996,-0.6733525783300001,2.4046499100150003,4.3988616801915,,-0.208046454183,0.44567401111000005,0.36625531913000003,,,,,,,,19.70304718,3.8708786008,-25.795776366000002,
2023-06-10 19:38:24.800,9.853650767,-1.2312986759995002,1.2450091980770002,5.7000895322559995,,-0.53744357526,0.18073788732,0.33448092638000004,,,,,,,,21.535655594,2.8046897888,-25.40805664,
2023-06-10 19:38:24.900,9.953626767,-1.967359177785,-0.370411105562,7.48619973051,,-0.06448892802600001,0.144473809737,0.6310817033,,,,,,,,23.045463178,2.5895355225,-26.473547363,
2023-06-10 19:38:25.000,10.053655330487805,-3.9201643874,-0.745608588335,2.261027924015,1011.961365,0.24806644468800002,0.50917542727,0.43861192464,,,,,,,,24.888126946,-0.3953956604,-26.548028564,
2023-06-10 19:38:25.100,10.15357897,-4.93690126845,-1.6757875865565002,4.845646521758701,,-1.07526039793,0.103974858682,1.11081053012,,,,,,,,25.578829194,-0.85431365956,-27.232232664999998,
2023-06-10 19:38:25.200,10.25355497,-2.670271536255,0.090229693145,5.085211770965,,-0.18704535365,0.64551394583,1.4337087989000001,,,,,,,,25.589865492,-2.8625919341,-27.298657225,
2023-06-10 19:38:25.300,10.35353117,-1.8082864800008,0.5966546725749999,4.768865739084999,,-0.36864245831,0.3883573413,1.1960456849,,,,,,,,25.466379165,-6.1106262207,-26.75562744,
2023-06-10 19:38:25.400,10.45350717,-2.050434575995,0.137706555215,4.528662763317,,-0.1381666559726,0.18093004747000002,1.3827255727,,,,,,,,24.307424544,-8.917809677,-27.000115966,
2023-06-10 19:38:25.500,10.553483270000001,-2.2635307078149998,0.13784973169999998,4.051780373065,,-0.411031045019,0.12060135380100001,1.7695597647999999,,,,,,,,21.971022226,-12.571417619,-27.138055419,
2023-06-10 19:38:25.600,10.65345937,-1.809201057595,-0.35985595304999995,4.595841306986999,,-0.9280084670100001,0.41758424193000004,2.0538241862,,,,,,,,18.297730446,-15.167803001,-28.348004150999998,
2023-06-10 19:38:25.700,10.753435755,-1.844710671975,0.621306438735,4.364671080672,,-0.73076809047,0.300481006505,2.4733757494999997,,,,,,,,13.070435334999999,-17.099002838,-29.363928224,
2023-06-10 19:38:25.800,10.85341204,-1.01827396782355,0.36311869210500003,3.9859273348166497,,-1.13166272054,0.87368240813,2.3744111538999997,,,,,,,,7.488618278600001,-16.542654419999998,-31.25194092,
2023-06-10 19:38:25.900,10.95338814,-1.263260930767,-0.7326907732795,4.690402273913,,-1.05879787798,0.47766987085999996,2.2454973938,,,,,,,,4.2201265334,-14.210905836,-32.410034178000004,
2023-06-10 19:38:26.000,11.052250325609757,-0.8855410908549999,-1.037899686754,4.83379105807195,1011.971207,-0.55276768207,0.2764364943,2.2057968854000003,,,,,,,,1.47365055076,-11.112389371999999,-33.083850098,
2023-06-10 19:38:26.100,11.153340539999999,-1.0340711857184999,0.06181519245499999,3.19910143832,,-1.0631482244800001,0.38387193215300003,1.8107221244999998,,,,,,,,-0.03786849975999999,-9.4166038504,-32.734020994000005,
2023-06-10 19:38:26.200,11.25331664,-1.5481675222345,0.8280621204435,5.360141565577001,,-0.73433879017,-0.25985352771,1.27153172488,,,,,,,,-0.9467082976800001,-6.990695953400001,-32.222595216,
2023-06-10 19:38:26.300,11.35329294,-0.9038589702645,0.740069537398,4.2682079268505,,-0.38511669783999997,0.098186378558,0.59352540373,,,,,,,,-2.2314308164,-6.279563141,-31.441357422,
2023-06-10 19:38:26.400,11.45326914,-1.4783727516026999,0.062175505179500004,2.33053175925,,-0.1318432610428,-0.065835122765,0.44648609758999996,,,,,,,,-2.2224567412,-6.3316276552,-30.165478517999997,
2023-06-10 19:38:26.500,11.553245239999999,-1.54292505477,0.16802234378695,2.6494263879,,0.0294641272232,-0.3851893723,0.40024496614,,,,,,,,-3.0196941375999997,-7.6775100707999995,-28.00789795,
2023-06-10 19:38:26.600,11.65322154,-1.380232623545,-0.6508408784574999,4.00260634181,,0.8038514077900001,-0.25778252481999997,-0.081504471882,,,,,,,,-3.801695633,-10.1065322868,-25.708471678000002,
2023-06-10 19:38:26.700,11.753197590000001,-1.205113901415,-0.0018160501434999975,4.8577756644895,,0.370799841176,-0.011451129240999999,-0.022091369943,,,,,,,,-1.5784250259300001,-13.157079314,-23.322534179,
2023-06-10 19:38:26.800,11.85317354,-0.10456624722150001,0.6599171385975,6.457207217835,,-0.176873957001,-0.09911607847029999,0.159316089742,,,,,,,,2.39603528973,-13.454065324000002,-22.733776855,
